"YKF","YOW"
"YKF","ORD"
"YKL","YWK"
"YKL","YVP"
"YKL","YZV"
"YKL","YQB"
"YLL","YYC"
"YLW","YYZ"
"YLW","YQF"
"YLW","YXS"
"YLW","YKA"
"YLW","YXX"
"YLW","YXY"
"YLW","YEG"
"YLW","YYC"
"YLW","YYJ"
"YLW","SEA"
"YLW","LAX"
"YLW","YVR"
"YMM","YQF"
"YMM","YEG"
"YMM","YYC"
"YMM","YYZ"
"YMM","DEN"
"YMM","YVR"
"YMM","YPY"
"YMO","YFA"
"YMO","YKQ"
"YMO","YTS"
"YNA","ZKG"
"YNA","YZV"
"YNA","YHR"
"YOJ","YEG"
"YOJ","YOP"
"YOW","DCA"
"YOW","YYZ"
"YOW","IAD"
"YOW","YYB"
"YOW","YYG"
"YOW","YHZ"
"YOW","YKF"
"YOW","YTZ"
"YOW","BOS"
"YOW","YUL"
"YOW","FRA"
"YOW","YQR"
"YOW","YVR"
"YOW","DTW"
"YOW","YSB"
"YOW","YWG"
"YOW","CLT"
"YOW","EWR"
"YOW","YXE"
"YOW","LGA"
"YOW","PHL"
"YOW","LGW"
"YOW","YXU"
"YOW","YQB"
"YOW","YEG"
"YOW","YYC"
"YOW","YQM"
"YOW","ORD"
"YOW","YFB"
"YOW","YFC"
"YOW","YTM"
"YOW","LHR"
"YOW","YYT"
"YPL","SUR"
"YPL","YXL"
"YPN","YGV"
"YPR","YVR"
"YPY","YSM"
"YPY","YMM"
"YQB","YYY"
"YQB","YYZ"
"YQB","YGR"
"YQB","MRS"
"YQB","YZV"
"YQB","YKL"
"YQB","YUL"
"YQB","YUY"
"YQB","YBC"
"YQB","PUJ"
"YQB","YWK"
"YQB","YOW"
"YQB","EWR"
"YQB","CDG"
"YQB","PHL"
"YQB","YTZ"
"YQB","YHU"
"YQB","ORD"
"YQB","YVB"
"YQB","YGP"
"YQB","DTW"
"YQB","JFK"
"YQF","YMM"
"YQF","YLW"
"YQG","YTZ"
"YQG","YYZ"
"YQG","YYC"
"YQK","YWG"
"YQK","YHD"
"YQK","YAG"
"YQL","YYC"
"YQM","YYZ"
"YQM","YUL"
"YQM","YOW"
"YQM","YHM"
"YQM","EWR"
"YQM","YHZ"
"YQQ","YEG"
"YQQ","YYC"
"YQQ","YVR"
"YQQ","YBL"
"YQR","YWG"
"YQR","YEG"
"YQR","YYC"
"YQR","YOW"
"YQR","YXE"
"YQR","ORD"
"YQR","DEN"
"YQR","YYZ"
"YQR","YVR"
"YQR","MSP"
"YQT","YWG"
"YQT","YYZ"
"YQT","YSB"
"YQT","YLH"
"YQT","YAG"
"YQT","YGQ"
"YQT","YXL"
"YQT","YTS"
"YQT","YTZ"
"YQT","YFH"
"YQT","YAM"
"YQT","ORD"
"YQT","YWP"
"YQU","YEG"
"YQU","YYC"
"YQX","YHZ"
"YQX","YYR"
"YQX","YYT"
"YQX","YYZ"
"YQY","YHZ"
"YQY","FSP"
"YQY","YYZ"
"YQZ","YWL"
"YQZ","YVR"
"YRB","YCB"
"YRB","YAB"
"YRB","YGZ"
"YRJ","YTF"
"YRJ","YHU"
"YRT","YWG"
"YRT","YTH"
"YRT","YEK"
"YRT","YUT"
"YRT","YZF"
"YRT","YFB"
"YRT","YZS"
"YRT","YYQ"
"YRT","YBK"
"YRT","YXN"
"YRT","YCS"
"YSB","YTZ"
"YSB","YYZ"
"YSB","YOW"
"YSB","YAM"
"YSB","YYB"
"YSB","YQT"
"YSB","YTS"
"YSJ","YHZ"
"YSJ","YUL"
"YSJ","YYZ"
"YSM","YHY"
"YSM","YEG"
"YSM","YZF"
"YSM","YPY"
"YSY","YHI"
"YSY","YEV"
"YTE","YZS"
"YTE","YFB"
"YTH","YWG"
"YTH","YGX"
"YTH","YYQ"
"YTH","YRT"
"YTS","YTZ"
"YTS","YYZ"
"YTS","YMO"
"YTS","YSB"
"YTS","YYU"
"YTZ","IAD"
"YTZ","MDW"
"YTZ","YOW"
"YTZ","YSB"
"YTZ","EWR"
"YTZ","YQB"
"YTZ","YQG"
"YTZ","YUL"
"YTZ","YTM"
"YTZ","YAM"
"YTZ","BOS"
"YTZ","YQT"
"YTZ","YTS"
"YUB","YEV"
"YUL","CZM"
"YUL","VCE"
"YUL","MSP"
"YUL","FCO"
"YUL","YBG"
"YUL","MEX"
"YUL","CLT"
"YUL","LAS"
"YUL","MCO"
"YUL","AZS"
"YUL","BRU"
"YUL","YEG"
"YUL","CMN"
"YUL","LYS"
"YUL","YFC"
"YUL","CUN"
"YUL","DTW"
"YUL","FDF"
"YUL","YGR"
"YUL","AMS"
"YUL","YHZ"
"YUL","NCE"
"YUL","YGL"
"YUL","FRA"
"YUL","DFW"
"YUL","DUB"
"YUL","MUC"
"YUL","YMT"
"YUL","PDL"
"YUL","ATL"
"YUL","YOW"
"YUL","ATH"
"YUL","CDG"
"YUL","PAP"
"YUL","ORY"
"YUL","CYO"
"YUL","CMW"
"YUL","LGA"
"YUL","YQM"
"YUL","HOG"
"YUL","BOS"
"YUL","AMM"
"YUL","SNU"
"YUL","GVA"
"YUL","IAD"
"YUL","VRA"
"YUL","YSJ"
"YUL","NTE"
"YUL","SFO"
"YUL","ZRH"
"YUL","YTZ"
"YUL","YUY"
"YUL","YVO"
"YUL","YVP"
"YUL","YQB"
"YUL","LAX"
"YUL","CLE"
"YUL","YWG"
"YUL","YWK"
"YUL","ZBF"
"YUL","IST"
"YUL","EWR"
"YUL","DEN"
"YUL","PHL"
"YUL","YVR"
"YUL","YYC"
"YUL","YYG"
"YUL","MRS"
"YUL","MBJ"
"YUL","YYT"
"YUL","YYY"
"YUL","YYZ"
"YUL","BCN"
"YUL","LGW"
"YUL","FSP"
"YUL","YZV"
"YUL","FLL"
"YUL","AGP"
"YUL","MAD"
"YUL","YGW"
"YUL","ALG"
"YUL","JFK"
"YUL","CCC"
"YUL","IAH"
"YUL","PUJ"
"YUL","POP"
"YUL","LIS"
"YUL","DOH"
"YUL","BOD"
"YUL","BDL"
"YUL","DCA"
"YUL","ORD"
"YUL","MIA"
"YUL","TLS"
"YUL","LHR"
"YUL","PTP"
"YUL","BSL"
"YUT","YZS"
"YUT","YYQ"
"YUT","YRT"
"YUT","YBK"
"YUX","YGT"
"YUX","YFB"
"YUY","YGW"
"YUY","YVO"
"YUY","YUL"
"YUY","YQB"
"YVM","YXP"
"YVO","YUL"
"YVO","YKQ"
"YVO","YUY"
"YVO","YHU"
"YVP","YPH"
"YVP","YKL"
"YVP","YUL"
"YVP","YPX"
"YVP","XGR"
"YVP","YKG"
"YVP","YFB"
"YVP","YTQ"
"YVQ","YZF"
"YVQ","ZFN"
"YVQ","YEV"
"YVQ","YGH"
"YVR","OGG"
"YVR","IAD"
"YVR","HKG"
"YVR","PHX"
"YVR","YYZ"
"YVR","PDX"
"YVR","YXS"
"YVR","SFO"
"YVR","ZRH"
"YVR","HNL"
"YVR","YUL"
"YVR","YPW"
"YVR","YMM"
"YVR","GLA"
"YVR","PVR"
"YVR","SNA"
"YVR","LAX"
"YVR","MUC"
"YVR","YBL"
"YVR","YZZ"
"YVR","MEX"
"YVR","YDQ"
"YVR","YWL"
"YVR","PEK"
"YVR","LAS"
"YVR","EWR"
"YVR","DEN"
"YVR","YXJ"
"YVR","ZMT"
"YVR","CAN"
"YVR","YXY"
"YVR","YKA"
"YVR","YXT"
"YVR","SJD"
"YVR","YEG"
"YVR","YYC"
"YVR","YYD"
"YVR","LIH"
"YVR","YYF"
"YVR","YYJ"
"YVR","KOA"
"YVR","CUN"
"YVR","DTW"
"YVR","ANC"
"YVR","YWG"
"YVR","TPE"
"YVR","AMS"
"YVR","LGW"
"YVR","YZP"
"YVR","SYD"
"YVR","YZT"
"YVR","YCG"
"YVR","PVG"
"YVR","SLC"
"YVR","YAA"
"YVR","QBC"
"YVR","FRA"
"YVR","JFK"
"YVR","DFW"
"YVR","YLW"
"YVR","AKL"
"YVR","YXC"
"YVR","ICN"
"YVR","IAH"
"YVR","MNL"
"YVR","MAN"
"YVR","ATL"
"YVR","YOW"
"YVR","YCD"
"YVR","CDG"
"YVR","NRT"
"YVR","SHE"
"YVR","YPR"
"YVR","MSP"
"YVR","ORD"
"YVR","YQQ"
"YVR","YQR"
"YVR","SEA"
"YVR","LHR"
"YVR","YXE"
"YVR","YQZ"
"YWG","YYZ"
"YWG","YRT"
"YWG","YHM"
"YWG","YTH"
"YWG","YUL"
"YWG","YQD"
"YWG","YRL"
"YWG","YVR"
"YWG","YGX"
"YWG","YOW"
"YWG","LAS"
"YWG","YXE"
"YWG","DEN"
"YWG","MSP"
"YWG","YXU"
"YWG","YEG"
"YWG","YYC"
"YWG","YQK"
"YWG","ORD"
"YWG","YQR"
"YWG","YQT"
"YWG","YFO"
"YWG","YYQ"
"YWK","YYY"
"YWK","YCL"
"YWK","YHU"
"YWK","YBG"
"YWK","YZV"
"YWK","ZUM"
"YWK","YQB"
"YWK","YKL"
"YWK","YUL"
"YWK","YTF"
"YWK","YVB"
"YWK","YBC"
"YWK","YYR"
"YWL","YVR"
"YWL","YQZ"
"YXC","YYC"
"YXC","YVR"
"YXE","YWG"
"YXE","YEG"
"YXE","YYC"
"YXE","YOW"
"YXE","DEN"
"YXE","YQR"
"YXE","YYZ"
"YXE","YVR"
"YXE","MSP"
"YXH","YYC"
"YXJ","YEG"
"YXJ","YVR"
"YXJ","YYE"
"YXJ","YXS"
"YXJ","YYC"
"YXL","YHD"
"YXL","YAC"
"YXL","YER"
"YXL","MSA"
"YXL","YPL"
"YXL","ZPB"
"YXL","ZRJ"
"YXL","ZSJ"
"YXL","XKS"
"YXL","YRL"
"YXL","SUR"
"YXL","YQT"
"YXL","WNN"
"YXL","YTL"
"YXL","XBE"
"YXL","KIF"
"YXL","YAX"
"YXP","YVM"
"YXP","YFB"
"YXS","YYC"
"YXS","YYD"
"YXS","YYE"
"YXS","YLW"
"YXS","YXJ"
"YXS","YVR"
"YXS","YXT"
"YXS","YKA"
"YXT","YXS"
"YXT","YYD"
"YXT","YVR"
"YXU","YWG"
"YXU","YYZ"
"YXU","YYC"
"YXU","YOW"
"YXU","ORD"
"YXX","YEG"
"YXX","YYC"
"YXX","YLW"
"YXY","FRA"
"YXY","YYC"
"YXY","YVR"
"YXY","YLW"
"YYB","YYZ"
"YYB","YOW"
"YYB","YSB"
"YYC","VRA"
"YYC","PHX"
"YYC","PDX"
"YYC","YXS"
"YYC","SFO"
"YYC","YUL"
"YYC","SAN"
"YYC","GLA"
"YYC","AMS"
"YYC","LAX"
"YYC","YWG"
"YYC","YCD"
"YYC","YCG"
"YYC","YXC"
"YYC","LAS"
"YYC","EWR"
"YYC","YXH"
"YYC","YXJ"
"YYC","YVR"
"YYC","PVR"
"YYC","YXU"
"YYC","YXX"
"YYC","SJD"
"YYC","YEG"
"YYC","MAN"
"YYC","YYJ"
"YYC","CUN"
"YYC","YYT"
"YYC","YYZ"
"YYC","YZF"
"YYC","LGW"
"YYC","YHM"
"YYC","YHZ"
"YYC","YKA"
"YYC","YKF"
"YYC","SLC"
"YYC","FRA"
"YYC","YLL"
"YYC","DFW"
"YYC","YLW"
"YYC","YMM"
"YYC","IAH"
"YYC","ATL"
"YYC","YOW"
"YYC","YXE"
"YYC","CDG"
"YYC","NRT"
"YYC","DEN"
"YYC","MSP"
"YYC","YQG"
"YYC","MCO"
"YYC","YQL"
"YYC","ORD"
"YYC","YQQ"
"YYC","YQR"
"YYC","SEA"
"YYC","YQU"
"YYC","LHR"
"YYC","PSP"
"YYD","YVR"
"YYD","YXS"
"YYD","YXT"
"YYE","YDQ"
"YYE","YEG"
"YYE","YXJ"
"YYE","YXS"
"YYF","YVR"
"YYG","YHZ"
"YYG","YUL"
"YYG","YOW"
"YYG","JFK"
"YYG","YYZ"
"YYH","YCB"
"YYH","YZF"
"YYH","YHK"
"YYJ","YYZ"
"YYJ","YYC"
"YYJ","YEG"
"YYJ","SEA"
"YYJ","YLW"
"YYJ","YVR"
"YYJ","SFO"
"YYL","YFO"
"YYQ","YWG"
"YYQ","YEK"
"YYQ","YRT"
"YYQ","YTH"
"YYR","YDP"
"YYR","YWK"
"YYR","YSO"
"YYR","YRG"
"YYR","YBX"
"YYR","YAY"
"YYR","YHZ"
"YYR","YQX"
"YYR","YYT"
"YYR","ZUM"
"YYR","YDF"
"YYT","YYZ"
"YYT","YOW"
"YYT","EWR"
"YYT","FSP"
"YYT","YHZ"
"YYT","YDF"
"YYT","YJT"
"YYT","YUL"
"YYT","YYC"
"YYT","YAY"
"YYT","LHR"
"YYT","YYR"
"YYT","YQX"
"YYU","YQT"
"YYU","YHM"
"YYU","YTS"
"YYY","YGR"
"YYY","YWK"
"YYY","YZV"
"YYY","YBC"
"YYY","YVB"
"YYY","YQB"
"YYZ","IND"
"YYZ","GRU"
"YYZ","HKG"
"YYZ","BWI"
"YYZ","YLW"
"YYZ","MCI"
"YYZ","VCE"
"YYZ","KEF"
"YYZ","MSP"
"YYZ","FCO"
"YYZ","MSY"
"YYZ","GLA"
"YYZ","EDI"
"YYZ","ALB"
"YYZ","YQR"
"YYZ","ISB"
"YYZ","TPE"
"YYZ","ICN"
"YYZ","YSB"
"YYZ","MEX"
"YYZ","CCS"
"YYZ","CLT"
"YYZ","LAS"
"YYZ","PHX"
"YYZ","RDU"
"YYZ","YXU"
"YYZ","YDF"
"YYZ","BRU"
"YYZ","TER"
"YYZ","YEG"
"YYZ","MAN"
"YYZ","TLV"
"YYZ","YFC"
"YYZ","ANU"
"YYZ","BGI"
"YYZ","CUN"
"YYZ","DTW"
"YYZ","TPA"
"YYZ","GND"
"YYZ","AMS"
"YYZ","YQG"
"YYZ","YHZ"
"YYZ","SJU"
"YYZ","VIE"
"YYZ","PVG"
"YYZ","AUA"
"YYZ","DME"
"YYZ","SXM"
"YYZ","FRA"
"YYZ","DFW"
"YYZ","DUB"
"YYZ","DUS"
"YYZ","MUC"
"YYZ","SJO"
"YYZ","STL"
"YYZ","BDA"
"YYZ","CPH"
"YYZ","ATL"
"YYZ","YOW"
"YYZ","GRR"
"YYZ","CDG"
"YYZ","CAI"
"YYZ","HEL"
"YYZ","BNA"
"YYZ","YXE"
"YYZ","YGK"
"YYZ","CMW"
"YYZ","LGA"
"YYZ","POS"
"YYZ","HAV"
"YYZ","HOG"
"YYZ","BOS"
"YYZ","YQT"
"YYZ","OPO"
"YYZ","YAM"
"YYZ","YQX"
"YYZ","SNU"
"YYZ","GGT"
"YYZ","IAD"
"YYZ","VRA"
"YYZ","UVF"
"YYZ","MKE"
"YYZ","GCM"
"YYZ","YSJ"
"YYZ","DXB"
"YYZ","SFO"
"YYZ","ZRH"
"YYZ","YTS"
"YYZ","YUL"
"YYZ","SAN"
"YYZ","YMM"
"YYZ","BOG"
"YYZ","PDL"
"YYZ","YQB"
"YYZ","LAX"
"YYZ","CLE"
"YYZ","LHE"
"YYZ","CVG"
"YYZ","NAS"
"YYZ","AUH"
"YYZ","IST"
"YYZ","EWR"
"YYZ","DEN"
"YYZ","PHL"
"YYZ","YVR"
"YYZ","YZR"
"YYZ","WAW"
"YYZ","LIR"
"YYZ","CMH"
"YYZ","YYB"
"YYZ","AZS"
"YYZ","KHI"
"YYZ","YYG"
"YYZ","ATH"
"YYZ","YYJ"
"YYZ","MYR"
"YYZ","YYT"
"YYZ","YQM"
"YYZ","DCA"
"YYZ","YWG"
"YYZ","BCN"
"YYZ","MCO"
"YYZ","LGW"
"YYZ","SYR"
"YYZ","FLL"
"YYZ","MAD"
"YYZ","GEO"
"YYZ","RSW"
"YYZ","JFK"
"YYZ","MDT"
"YYZ","PEK"
"YYZ","PLS"
"YYZ","PTY"
"YYZ","CCC"
"YYZ","IAH"
"YYZ","SAL"
"YYZ","PUJ"
"YYZ","POP"
"YYZ","LIS"
"YYZ","SCL"
"YYZ","LIM"
"YYZ","NRT"
"YYZ","YYC"
"YYZ","ROC"
"YYZ","SUF"
"YYZ","BDL"
"YYZ","PIT"
"YYZ","KIN"
"YYZ","MBJ"
"YYZ","YQY"
"YYZ","ORD"
"YYZ","SVO"
"YYZ","MIA"
"YYZ","SEA"
"YYZ","LHR"
"YYZ","BHX"
"YZF","YCB"
"YZF","YRT"
"YZF","YCO"
"YZF","YSG"
"YZF","YHY"
"YZF","YYH"
"YZF","YWJ"
"YZF","YEG"
"YZF","YYC"
"YZF","YRA"
"YZF","YLE"
"YZF","YOW"
"YZF","YSM"
"YZF","YVQ"
"YZF","YFS"
"YZF","YHK"
"YZP","YVR"
"YZR","YYZ"
"YZT","ZEL"
"YZT","YVR"
"YZV","YKL"
"YZV","YWK"
"YZV","YUL"
"YZV","YGV"
"YZV","YPN"
"YZV","YHR"
"YZV","YBG"
"YZV","YYY"
"YZV","YNA"
"YZV","YQB"
"BJA","MRS"
"BJA","ALG"
"BJA","ORY"
"BJA","LYS"
"ALG","BEY"
"ALG","TIP"
"ALG","GVA"
"ALG","DXB"
"ALG","MLH"
"ALG","JED"
"ALG","YUL"
"ALG","FCO"
"ALG","BKO"
"ALG","NIM"
"ALG","MED"
"ALG","PMI"
"ALG","TUN"
"ALG","TGR"
"ALG","PEK"
"ALG","IST"
"ALG","ETZ"
"ALG","QSF"
"ALG","LIS"
"ALG","BRU"
"ALG","DKR"
"ALG","BLJ"
"ALG","CBH"
"ALG","CMN"
"ALG","ELU"
"ALG","LYS"
"ALG","IAM"
"ALG","ALC"
"ALG","DOH"
"ALG","BCN"
"ALG","LGW"
"ALG","NKC"
"ALG","MRS"
"ALG","LIL"
"ALG","MAD"
"ALG","BJA"
"ALG","DJG"
"ALG","FRA"
"ALG","TMR"
"ALG","GJL"
"ALG","AAE"
"ALG","CZL"
"ALG","TEE"
"ALG","TIN"
"ALG","TLM"
"ALG","CDG"
"ALG","ORN"
"ALG","CAI"
"ALG","MUW"
"ALG","AZR"
"ALG","BSK"
"ALG","GHA"
"ALG","HME"
"ALG","INZ"
"ALG","BOD"
"ALG","LOO"
"ALG","OGX"
"ALG","MXP"
"ALG","OUA"
"ALG","SVO"
"ALG","TLS"
"ALG","AMM"
"ALG","LHR"
"ALG","ORY"
"DJG","TMR"
"DJG","ALG"
"DJG","OGX"
"VVZ","OGX"
"VVZ","GHA"
"TMR","ALG"
"TMR","DJG"
"TMR","CZL"
"TMR","INZ"
"TMR","GHA"
"TMR","BMW"
"GJL","ALG"
"AAE","MRS"
"AAE","ALG"
"AAE","ORN"
"AAE","ORY"
"AAE","LYS"
"CZL","ALG"
"CZL","CDG"
"CZL","LYS"
"CZL","TMR"
"CZL","MRS"
"CZL","ORY"
"CZL","ORN"
"CZL","MED"
"CZL","HME"
"CZL","MLH"
"TEE","ALG"
"TIN","CBH"
"TIN","ALG"
"TIN","ORN"
"TLM","MRS"
"TLM","ALG"
"TLM","LIL"
"TLM","ORY"
"TLM","LYS"
"ORN","BCN"
"ORN","MRS"
"ORN","LIL"
"ORN","MAD"
"ORN","MLH"
"ORN","ALG"
"ORN","FCO"
"ORN","FRA"
"ORN","HME"
"ORN","AAE"
"ORN","CZL"
"ORN","TUN"
"ORN","TIN"
"ORN","CDG"
"ORN","ORY"
"ORN","GHA"
"ORN","BRU"
"ORN","CBH"
"ORN","CMN"
"ORN","OGX"
"ORN","LYS"
"ORN","TLS"
"ORN","ALC"
"ORN","AZR"
"MUW","ALG"
"AZR","ALG"
"AZR","OGX"
"AZR","ORN"
"AZR","BMW"
"AZR","INZ"
"BSK","ALG"
"BSK","ORY"
"BSK","LYS"
"GHA","TMR"
"GHA","ALG"
"GHA","VVZ"
"GHA","ORN"
"HME","ALG"
"HME","IAM"
"HME","CZL"
"HME","LGW"
"HME","ORN"
"INZ","TMR"
"INZ","ALG"
"TGR","ALG"
"LOO","ALG"
"OGX","ALG"
"OGX","IAM"
"OGX","AZR"
"OGX","VVZ"
"OGX","ORN"
"IAM","ALG"
"IAM","OGX"
"COO","DLA"
"COO","NBO"
"COO","PNR"
"COO","CDG"
"COO","BZV"
"COO","LBV"
"COO","ABJ"
"COO","LOS"
"COO","ACC"
"COO","ADD"
"COO","BKO"
"COO","OUA"
"COO","NIM"
"COO","BSG"
"COO","SSG"
"COO","DKR"
"COO","LFW"
"OUA","IST"
"OUA","CDG"
"OUA","LOS"
"OUA","LFW"
"OUA","CMN"
"OUA","BRU"
"OUA","ACC"
"OUA","ALG"
"OUA","ADD"
"OUA","BKO"
"OUA","COO"
"OUA","BOY"
"OUA","NIM"
"OUA","DKR"
"OUA","ABJ"
"OUA","TUN"
"BOY","ABJ"
"BOY","OUA"
"ACC","BEY"
"ACC","AMS"
"ACC","WDH"
"ACC","DXB"
"ACC","MAD"
"ACC","LOS"
"ACC","ADD"
"ACC","FRA"
"ACC","JFK"
"ACC","ABV"
"ACC","BJL"
"ACC","NBO"
"ACC","FNA"
"ACC","IST"
"ACC","MLW"
"ACC","ROB"
"ACC","CAI"
"ACC","TKD"
"ACC","LFW"
"ACC","JNB"
"ACC","LIS"
"ACC","CMN"
"ACC","FCO"
"ACC","KMS"
"ACC","COO"
"ACC","OUA"
"ACC","NYI"
"ACC","TML"
"ACC","LHR"
"ACC","DKR"
"ACC","ABJ"
"TML","ACC"
"NYI","ACC"
"TKD","ACC"
"ABJ","DLA"
"ABJ","CKY"
"ABJ","IST"
